"ITEM","DESCRIPTION","BUSINESS_UNIT","FINANCIAL_BU","STOCK PRIORITY","Sourcing Apr.26","Sourcing May.26","Cambios","Sourcing Jun.26","Cambio"
"88596","TL50BLWGYRAQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"94419","TL50BLWYRQP","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"27587","TL50BLY1","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"28251","TL50BLY1ALS","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"91648","TL50BLY1ALS3Q","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"28465","TL50BLY1AQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"806279","TL50BLY1GRAOSQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"58735","TL50BLY1Q","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"88592","TL50BLY1R","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"85881","TL50BLY1RAOSQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"85291","TL50BLY2","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"800885","TL50BLY2ALS3","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"84713","TL50BLY2ALS3Q","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"25631","TL50BLY2ALSQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"87504","TL50BLY2AOS3Q","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"800082","TL50BLY2AOS3QP","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"805960","TL50BLY2AOS4Q","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"86697","TL50BLY2AOSQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"26529","TL50BLY2AQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"25499","TL50BLY2Q","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"801276","TL50BLY2R2CQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"91619","TL50BLY2WR2ALS3 W/16","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"25917","TL50BLY3ALSQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"19744","TL50BLYALSQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"88263","TL50BLYAOS3Q","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"86694","TL50BLYAOSQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"87360","TL50BLYQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"85522","TL50BLYRAQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"801107","TL50BLYRGC","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"800969","TL50BLYRR1AOSI","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"806198","TL50BLYWGBRQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"93808","TL50BLYYRRGC","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"93799","TL50BLYYYYYQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"90610","TL50BLZB1","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"92072","TL50BLZB1GRAOS","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"97775","TL50BLZB1RY1W1G","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"94701","TL50BLZB2AOS3C","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"34713","TL50BLZBGYR","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"35689","TL50BLZBGYRALS","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"35829","TL50BLZBGYRALS3","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"94193","TL50BLZBYRAOS3I","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"34627","TL50BLZGR","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"93437","TL50BLZGR2AOS3I","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"87143","TL50BLZGR2CQP","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"801322","TL50BLZGR2QP","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"66634","TL50BLZGRAOS","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"803549","TL50BLZGRAOS3I","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"32609","TL50BLZGRQP","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"93748","TL50BLZGY2R2C","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"34658","TL50BLZGYR","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"97277","TL50BLZGYR2AOS3","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"35765","TL50BLZGYRALS3","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"32792","TL50BLZGYRALSQP","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"66636","TL50BLZGYRAOS","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"67106","TL50BLZGYRAOSQP","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"813730","TL50BLZGYRBQP","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"35907","TL50BLZGYRCQP","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"32623","TL50BLZGYRQP","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"34586","TL50BLZR","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"85399","TL50BLZR1","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"85452","TL50BLZR1ALS","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"812668","TL50BLZR1C","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"88686","TL50BLZR1R1R1C","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"88376","TL50BLZR2ALS3","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"91810","TL50BLZR2AOS3","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"88511","TL50BLZR2AOS4","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"95473","TL50BLZR2AOSI","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"804037","TL50BLZR2C","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"66406","TL50BLZRAOS","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"32587","TL50BLZRQP","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"805763","TL50BLZW1AOS3I","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"88172","TL50BLZY","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"85788","TL50BLZY1","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"86922","TL50BLZY1GR2QP","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"85273","TL50BLZY2","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"86388","TL50BLZY2ALS3","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"85485","TL50BLZY2AOS4","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"95100","TL50BLZY2R2AOS3","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"809614","TL50BLZY2R2AOS3IQP","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"96332","TL50BLZYB","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"803961","TL50BOAQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"85900","TL50BOQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"10583","TL50BQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"12463","TL50BR","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"810908","TL50BR1Q","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"25510","TL50BRA","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"10785","TL50BRGQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"12599","TL50BRQ","60","Lighting","N","CHN to MTY","CHN to MTY","0","CHN to MTY","0"
"18498","TL50BRYGALSQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"804731","TL50BRYGAOSKQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"16847","TL50BRYGQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"92103","TL50BVGWQP-92103","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"92111","TL50BVGWQP-92111","60","Lighting","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"800455","TL50BWGYRAQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"10577","TL50BWQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"804182","TL50BWRAOS4Q","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"809518","TL50BWYGRQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"19412","TL50BWYR","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"800789","TL50BYGRAOSIQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"13677","TL50BYGRQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"28954","TL50BYQ","60","Lighting","N","SLP to MTY","CHN to MTY","-1","CHN to MTY","0"
"11279","TL50BYR","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"13015","TL50BYRA","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"13928","TL50BYRAQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"12457","TL50BYRGAQ","60","Lighting","N","CHN to MTY","CHN to MTY","0","CHN to MTY","0"
"10728","TL50BYRGQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"93628","TL50BYRGQP","60","Lighting","N","CHN to MTY","CHN to MTY","0","CHN to MTY","0"
"10594","TL50BYRQ","60","Lighting","N","SLP to MTY","CHN to MTY","-1","CHN to MTY","0"
"805005","TL50C3AOSIKQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"806153","TL50C4AOSKQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"804925","TL50C4KQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"805006","TL50C5AOSIKQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"804967","TL50C10AKQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"804996","TL50C10AOSKQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"804931","TL50C10KQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"91359","TL50CBGYRALS3Q","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"91384","TL50CBGYRAOSIQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"91349","TL50CBGYRAQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"91344","TL50CBGYRQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"808331","TL50CBWGYRAOSIQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"803692","TL50CBWRYQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"91342","TL50CGRQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"804789","TL50CGYRALS","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"91358","TL50CGYRALS3Q","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"91383","TL50CGYRAOSIQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"91368","TL50CGYRAOSQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"91348","TL50CGYRAQ","60","Lighting","N","CHN to MTY","CHN to MTY","0","CHN to MTY","0"
"91343","TL50CGYRQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"809873","TL50CORYGAOSIQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"91381","TL50CRAOSIQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"91346","TL50CRAQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"86934","TL50CROWYGCQ-86934","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"802980","TL50CRYGAQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"97151","TL50CRYGQ","60","Lighting","N","CHN to MTY","CHN to MTY","0","CHN to MTY","0"
"91350","TL50CWBGYRAQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"94077","TL50CWGBYRAOSCQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"806869","TL50CWGYRBM","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"96112","TL50CYRAQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"96430","TL50CYRQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"19657","TL50G","60","Lighting","N","CHN to MTY","CHN to MTY","0","CHN to MTY","0"
"92251","TL50GAQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"90580","TL50GBOQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"801124","TL50GBORAOS4Q","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"88566","TL50GBQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"90717","TL50GBR","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"10256","TL50GBRA","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"91758","TL50GBRAOSQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"12060","TL50GBRAQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"10698","TL50GBRQ","60","Lighting","N","SLP to MTY","CHN to MTY","-1","CHN to MTY","0"
"28697","TL50GBRYWQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"805837","TL50GBYAOSCQ8","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"805836","TL50GBYCQ8","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"812094","TL50GBYKQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"10655","TL50GBYR","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"10656","TL50GBYRA","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"30045","TL50GBYRALSQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"97593","TL50GBYRAOSICQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"800341","TL50GBYRAOSIQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"805109","TL50GBYRAOSKQ","60","Lighting","S","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"88673","TL50GBYRAOSQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"11365","TL50GBYRAQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"10712","TL50GBYRQ","60","Lighting","N","SLP to MTY","CHN to MTY","-1","CHN to MTY","0"
"95178","TL50GGBRAOSQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"16753","TL50GGBRQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"85711","TL50GGBYRQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"16752","TL50GGBYWQ","60","Lighting","N","SLP to MTY","CHN to MTY","-1","CHN to MTY","0"
"91576","TL50GMRQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"96481","TL50GOQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"29036","TL50GORAQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"10400","TL50GORQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"10267","TL50GQ","60","Lighting","N","CHN to MTY","CHN to MTY","0","CHN to MTY","0"
"83219","TL50GR","60","Lighting","N","CHN to MTY","CHN to MTY","0","CHN to MTY","0"
"11942","TL50GR-11942","60","Lighting","N","CHN to MTY","CHN to MTY","0","CHN to MTY","0"
"11486","TL50GR1Q","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"83220","TL50GRA","60","Lighting","N","CHN to MTY","CHN to MTY","0","CHN to MTY","0"
"15116","TL50GRACQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"801289","TL50GRAKQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"16686","TL50GRALS","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"92786","TL50GRALS3Q","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"16681","TL50GRALSQ","60","Lighting","S","CHN to MTY","CHN to MTY","0","CHN to MTY","0"
"814491","TL50GRALSQ-814491","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"92154","TL50GRALSQ8-92154","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"810239","TL50GRAOS3IQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"72521","TL50GRAOS3Q","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"93372","TL50GRAOSI","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"91459","TL50GRAOSIQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"73291","TL50GRAOSQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"83213","TL50GRAQ","60","Lighting","S","CHN to MTY","CHN to MTY","0","CHN to MTY","0"
"83229","TL50GRAQP","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"96504","TL50GRBA","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"19876","TL50GRBALSQ","60","Lighting","N","CHN to MTY","CHN to MTY","0","CHN to MTY","0"
"804156","TL50GRBAOSKQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"19387","TL50GRBAQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"11297","TL50GRBQ","60","Lighting","N","SLP to MTY","CHN to MTY","-1","CHN to MTY","0"
"801282","TL50GRKQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"83212","TL50GRQ","60","Lighting","S","SLP to MTY","CHN to MTY","-1","CHN to MTY","0"
"804603","TL50GRQ-804603","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"83228","TL50GRQP","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"814051","TL50GRQP-814051","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"811487","TL50GRR","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"95334","TL50GRWQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"11223","TL50GRY","60","Lighting","N","CHN to MTY","CHN to MTY","0","CHN to MTY","0"
"11224","TL50GRYA","60","Lighting","N","CHN to MTY","CHN to MTY","0","CHN to MTY","0"
"84570","TL50GRYALSQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"96500","TL50GRYAOSIQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"10320","TL50GRYAQ","60","Lighting","N","CHN to MTY","CHN to MTY","0","CHN to MTY","0"
"10269","TL50GRYBQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"809501","TL50GRYBWQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"10268","TL50GRYQ","60","Lighting","N","SLP to MTY","CHN to MTY","-1","CHN to MTY","0"
"14864","TL50GW","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"84714","TL50GWQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"42367","TL50GWRALSQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"14381","TL50GWRQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"91562","TL50GWRYQ","60","Lighting","N","SLP to MTY","CHN to MTY","-1","CHN to MTY","0"
"14420","TL50GWYR","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"12632","TL50GY","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"805513","TL50GYAOS3IC","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"10996","TL50GYBRA","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"10805","TL50GYBRAQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"94006","TL50GYBRCQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"10995","TL50GYBRQ","60","Lighting","N","SLP to MTY","CHN to MTY","-1","CHN to MTY","0"
"813968","TL50GYKQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"13926","TL50GYQ","60","Lighting","N","SLP to MTY","CHN to MTY","-1","CHN to MTY","0"
"83221","TL50GYR","60","Lighting","N","CHN to MTY","CHN to MTY","0","CHN to MTY","0"
"11725","TL50GYR  W/16","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"84907","TL50GYR W/10","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"807835","TL50GYR-300A-F12-3","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"807837","TL50GYR-300A-RA45","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"802402","TL50GYR6PQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"83222","TL50GYRA","60","Lighting","N","CHN to MTY","CHN to MTY","0","CHN to MTY","0"
"15130","TL50GYRAC","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"15118","TL50GYRACQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"803639","TL50GYRAKCQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"801290","TL50GYRAKQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"16691","TL50GYRALS","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"30831","TL50GYRALS3","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"30830","TL50GYRALS3Q","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"810106","TL50GYRALS3QP-810106","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"810107","TL50GYRALS3QP-810107","60","Lighting","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"30486","TL50GYRALS4Q","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"16633","TL50GYRALSCQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"801471","TL50GYRALSKQ","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"16682","TL50GYRALSQ","60","Lighting","S","CHN to MTY","CHN to MTY","0","CHN to MTY","0"
"16695","TL50GYRALSQP","60","Lighting","N","SLP to MTY","SLP to MTY","0","SLP to MTY","0"
"93360","TL50GYRALSQP-93360","60","Lighting","N","USA to MTY","USA to MTY","0","USA to MTY","0"
"73488","TL50GYRAOS","60","Lighting","N","CHN to MTY","CHN to MTY","0","CHN to MTY","0"
